,shapiq,pointbiserialr_r_pb,function,type,dataset,mehtod,ascending
66,0.0008584424597218425,,FilterGenesRegressionxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset1:151507,LOUVAIN,
67,0.0008377636971101908,,NormalizeTotalxScTransformxFilterGenesTopK,forest,Dataset1:151507,LOUVAIN,
68,0.0008285474110620153,-0.1860934966139457,FilterGenesScanpyOrderxScaleFeature,forest,Dataset1:151507,LOUVAIN,
69,0.0008031303953494166,-0.08841406657344035,FilterGenesPlaceHolderxNormalizeTotalxFilterGenesTopK,forest,Dataset1:151507,LOUVAIN,
70,0.0008001502323210083,,NormalizeTotalxScTransformxGaussRandProjFeature,forest,Dataset1:151507,LOUVAIN,
71,0.0007933278141908585,,NormalizeTotalxScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset1:151507,LOUVAIN,
72,0.000791113032413855,-0.10321836027401893,NormalizeTotalLog1PxGaussRandProjFeature,forest,Dataset1:151507,LOUVAIN,
73,0.0007729087035281212,-0.04405022675549369,HighlyVariableGenesLogarithmizedByTopGenesxGaussRandProjFeature,forest,Dataset1:151507,LOUVAIN,
74,0.000765259945004143,,FilterGenesTopKxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset1:151507,LOUVAIN,
75,0.0007549228003080812,-0.06841674528941959,NormalizeTotalxFilterGenesTopKxGaussRandProjFeature,forest,Dataset1:151507,LOUVAIN,
76,0.0007494353260916151,,NormalizeTotalxScaleFeaturexGaussRandProjFeature,forest,Dataset1:151507,LOUVAIN,
77,0.0007440557280913763,0.01557841003667602,NormalizePlaceHolderxGaussRandProjFeature,forest,Dataset1:151507,LOUVAIN,
78,0.0007428016702055132,-0.06426030742425987,NormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDispxGaussRandProjFeature,forest,Dataset1:151507,LOUVAIN,
79,0.0007408098509610898,-0.1259953062306594,NormalizePlaceHolderxFilterGenesRegression,forest,Dataset1:151507,LOUVAIN,
80,0.0007354130106657009,0.010127754755966544,FilterGenesPlaceHolderxNormalizeTotalxGaussRandProjFeature,forest,Dataset1:151507,LOUVAIN,
81,0.0007295098356670408,,NormalizeTotalLog1PxScTransformxFilterGenesRegression,forest,Dataset1:151507,LOUVAIN,
82,0.0007290213742635348,,FilterGenesRegressionxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset1:151507,LOUVAIN,
83,0.0007196282186955745,,NormalizeTotalxScaleFeaturexFilterGenesTopK,forest,Dataset1:151507,LOUVAIN,
84,0.0007167814284254256,,NormalizeTotalxFilterGenesRegressionxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset1:151507,LOUVAIN,
85,0.000694264427094535,0.06143570300015147,CellSVD,forest,Dataset1:151507,LOUVAIN,
86,0.000692641276913099,,NormalizeTotalxScTransformxScaleFeature,forest,Dataset1:151507,LOUVAIN,
87,0.0006823097543441496,,FilterGenesPlaceHolderxNormalizeTotalxScaleFeature,forest,Dataset1:151507,LOUVAIN,
88,0.000659484704673915,,FilterGenesTopKxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset1:151507,LOUVAIN,
89,0.0006576397618140603,-0.08061687331163161,FilterGenesPlaceHolderxScaleFeaturexFilterGenesRegression,forest,Dataset1:151507,LOUVAIN,
90,0.0006508515091393036,,NormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset1:151507,LOUVAIN,
91,0.0006500201096111437,,NormalizeTotalxFilterGenesTopKxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset1:151507,LOUVAIN,
92,0.0006467002659243357,,NormalizeTotalxNormalizeTotalLog1PxFilterGenesRegression,forest,Dataset1:151507,LOUVAIN,
93,,,CellPCA,apriori,Dataset1:151507,LOUVAIN,False
94,,,CellSVD,apriori,Dataset1:151507,LOUVAIN,False
95,,,FilterGenesMatch,apriori,Dataset1:151507,LOUVAIN,False
96,,,FilterGenesNumberPlaceHolder,apriori,Dataset1:151507,LOUVAIN,False
97,,,FilterGenesPlaceHolder,apriori,Dataset1:151507,LOUVAIN,False
98,,,Log1P,apriori,Dataset1:151507,LOUVAIN,False
99,,,NormalizePlaceHolder,apriori,Dataset1:151507,LOUVAIN,False
100,,,FilterGenesMatchxCellPCA,apriori,Dataset1:151507,LOUVAIN,False
101,,,FilterGenesMatchxCellSVD,apriori,Dataset1:151507,LOUVAIN,False
102,,,FilterGenesMatchxFilterGenesNumberPlaceHolder,apriori,Dataset1:151507,LOUVAIN,False
103,,,FilterGenesMatchxFilterGenesPlaceHolder,apriori,Dataset1:151507,LOUVAIN,False
104,,,FilterGenesMatchxLog1P,apriori,Dataset1:151507,LOUVAIN,False
105,,,FilterGenesMatchxNormalizePlaceHolder,apriori,Dataset1:151507,LOUVAIN,False
106,,,FilterGenesMatch,apriori,Dataset1:151507,LOUVAIN,True
107,,,FilterGenesPercentile,apriori,Dataset1:151507,LOUVAIN,True
108,,,FilterGenesPlaceHolder,apriori,Dataset1:151507,LOUVAIN,True
109,,,FilterGenesTopK,apriori,Dataset1:151507,LOUVAIN,True
110,,,GaussRandProjFeature,apriori,Dataset1:151507,LOUVAIN,True
111,,,ScaleFeature,apriori,Dataset1:151507,LOUVAIN,True
112,,,FilterGenesMatchxFilterGenesPercentile,apriori,Dataset1:151507,LOUVAIN,True
113,,,FilterGenesPlaceHolderxFilterGenesMatch,apriori,Dataset1:151507,LOUVAIN,True
114,,,FilterGenesMatchxFilterGenesTopK,apriori,Dataset1:151507,LOUVAIN,True
115,,,GaussRandProjFeaturexFilterGenesMatch,apriori,Dataset1:151507,LOUVAIN,True
116,,,ScaleFeaturexFilterGenesMatch,apriori,Dataset1:151507,LOUVAIN,True
117,0.023180632543787133,-0.37089844342700085,FilterGenesTopK,forest,Dataset2:151673,LOUVAIN,
118,0.01642564164880367,-0.2642335061421579,ScaleFeature,forest,Dataset2:151673,LOUVAIN,
119,0.011136563201398834,0.06669982926279085,ScaleFeaturexFilterGenesRegression,forest,Dataset2:151673,LOUVAIN,
120,0.010227982028465152,-0.12204318377843419,NormalizePlaceHolder,forest,Dataset2:151673,LOUVAIN,
121,0.010184724253207584,-0.10022332355073457,FilterGenesRegression,forest,Dataset2:151673,LOUVAIN,
122,0.009388968075131177,-0.09324453353110256,NormalizeTotal,forest,Dataset2:151673,LOUVAIN,
123,0.008922884525493916,-0.04072807330356148,HighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
124,0.00886859656026293,-0.06835079471237354,HighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
125,0.006733074986766095,-0.16736122651427582,GaussRandProjFeature,forest,Dataset2:151673,LOUVAIN,
126,0.005940759785217571,0.07405931713128007,FilterGenesScanpyOrder,forest,Dataset2:151673,LOUVAIN,
127,0.0056317130605393765,-0.12953298901692575,ScaleFeaturexFilterGenesTopK,forest,Dataset2:151673,LOUVAIN,
128,0.005209964001998128,-0.1753919271117996,NormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
129,0.004958241744327512,0.2714785265509926,HighlyVariableGenesRawCount,forest,Dataset2:151673,LOUVAIN,
130,0.004883472997113572,-0.05108213156815444,FilterGenesScanpyOrderxScaleFeature,forest,Dataset2:151673,LOUVAIN,
131,0.00446042346216148,-0.17539192711179963,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
132,0.004105238138322997,-0.17539192711179966,NormalizeTotalxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
133,0.003859024341961008,-0.12982897878340519,FilterGenesScanpyOrderxFilterGenesTopK,forest,Dataset2:151673,LOUVAIN,
134,0.003816827668311654,-0.1753919271117996,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
135,0.0036987143803824548,,HighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
136,0.0036053249793768396,,ScaleFeaturexFilterGenesRegressionxFilterGenesTopK,forest,Dataset2:151673,LOUVAIN,
137,0.0035901949471467626,-0.05685822624054021,NormalizeTotalxFilterGenesRegression,forest,Dataset2:151673,LOUVAIN,
138,0.0035648301791636147,0.03794639279153663,ScTransformxFilterGenesRegression,forest,Dataset2:151673,LOUVAIN,
139,0.0034995459342100827,-0.14175248539950266,NormalizePlaceHolderxFilterGenesTopK,forest,Dataset2:151673,LOUVAIN,
140,0.003200825030048141,,NormalizePlaceHolderxNormalizeTotal,forest,Dataset2:151673,LOUVAIN,
141,0.0031533187356394855,,FilterGenesRegressionxFilterGenesTopK,forest,Dataset2:151673,LOUVAIN,
142,0.0030809419076383644,,FilterGenesRegressionxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
143,0.0030477266856283047,,FilterGenesRegressionxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
144,0.0030359785463261947,0.2123527219461585,NormalizeTotalLog1P,forest,Dataset2:151673,LOUVAIN,
145,0.0030010627089231898,0.00709446254502222,FilterGenesScanpyOrderxFilterGenesTopKxWeightedFeatureSVD,forest,Dataset2:151673,LOUVAIN,
146,0.0028850837653623313,-0.15386450306362123,NormalizeTotalxFilterGenesTopK,forest,Dataset2:151673,LOUVAIN,
147,0.0028208415110847324,,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
148,0.002802152432432721,,NormalizePlaceHolderxScaleFeature,forest,Dataset2:151673,LOUVAIN,
149,0.002794313191826055,-0.06785971941605538,ScaleFeaturexFilterGenesRegressionxGaussRandProjFeature,forest,Dataset2:151673,LOUVAIN,
150,0.0027161535418575218,-0.13731994546539317,ScaleFeaturexHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
151,0.002704738493792686,0.009823139049677436,FilterGenesScanpyOrderxFilterGenesTopKxWeightedFeaturePCA,forest,Dataset2:151673,LOUVAIN,
152,0.002672416355775886,,NormalizeTotalxScaleFeature,forest,Dataset2:151673,LOUVAIN,
153,0.002662522213464791,0.19890710022348787,NormalizePlaceHolderxHighlyVariableGenesRawCount,forest,Dataset2:151673,LOUVAIN,
154,0.0026244096942240683,,FilterGenesTopKxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
155,0.0025932901328921992,,NormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
156,0.0025762462776060323,,FilterGenesTopKxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
157,0.0025067023720874606,,NormalizePlaceHolderxFilterGenesRegressionxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
158,0.0024223086756937225,0.041137795584034416,FilterGenesScanpyOrderxScaleFeaturexFilterGenesRegression,forest,Dataset2:151673,LOUVAIN,
159,0.0023987179250817463,-0.15471593512809176,ScTransformxGaussRandProjFeature,forest,Dataset2:151673,LOUVAIN,
160,0.002335785028302272,-0.11568660229617865,FilterGenesTopKxWeightedFeatureSVD,forest,Dataset2:151673,LOUVAIN,
161,0.002330408369890786,-0.12302179517951119,FilterGenesPlaceHolderxFilterGenesRegression,forest,Dataset2:151673,LOUVAIN,
162,0.0023237444796001,,NormalizePlaceHolderxFilterGenesRegressionxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
163,0.0021691212097267264,0.06314835061315413,FilterGenesScanpyOrderxWeightedFeatureSVD,forest,Dataset2:151673,LOUVAIN,
164,0.0021560863352571265,0.0665099919887954,CellSVD,forest,Dataset2:151673,LOUVAIN,
165,0.0021549165141102,-0.13947720589989152,ScaleFeaturexHighlyVariableGenesRawCount,forest,Dataset2:151673,LOUVAIN,
166,0.00214567523988314,0.07728930297193662,FilterGenesScanpyOrderxWeightedFeaturePCA,forest,Dataset2:151673,LOUVAIN,
167,0.002111404867566201,,NormalizePlaceHolderxNormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
168,0.0021101712760716543,,NormalizeTotalxFilterGenesTopKxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
169,0.002064231473223837,,NormalizePlaceHolderxFilterGenesTopKxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
170,0.002001425885751701,-0.11267012365423629,FilterGenesTopKxWeightedFeaturePCA,forest,Dataset2:151673,LOUVAIN,
171,0.001932836096961012,0.0729671066816109,ScTransform,forest,Dataset2:151673,LOUVAIN,
172,0.001901680360249861,,NormalizeTotalxFilterGenesRegressionxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
173,0.0018967034773461832,-0.04027140681023985,FilterGenesScanpyOrderxScaleFeaturexFilterGenesTopK,forest,Dataset2:151673,LOUVAIN,
174,0.0018813784685526986,,NormalizeTotalxScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
175,0.001862707352081945,,NormalizePlaceHolderxFilterGenesTopKxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
176,0.0018363506196006807,,NormalizePlaceHolderxNormalizeTotalxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
177,0.0018075728334985572,,NormalizeTotalxFilterGenesTopKxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
178,0.0017379044213481178,-0.10031173296138708,FilterGenesScanpyOrderxScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
179,0.0017139930164387287,,NormalizePlaceHolderxScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
180,0.0016532433977094244,-0.054196596075976745,FilterGenesPlaceHolder,forest,Dataset2:151673,LOUVAIN,
181,0.0016148157316746379,,NormalizeTotalxFilterGenesRegressionxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
182,0.0015774328301474158,0.019046221376246463,WeightedFeaturePCA,forest,Dataset2:151673,LOUVAIN,
183,0.001562119236197029,,NormalizeTotalxScaleFeaturexHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
184,0.0014928100599708588,-0.19205498519217123,FilterGenesTopKxGaussRandProjFeature,forest,Dataset2:151673,LOUVAIN,
185,0.001475299939718734,,NormalizePlaceHolderxScaleFeaturexHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
186,0.001452451952199109,,FilterGenesRegressionxHighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
187,0.0014347592079942705,,FilterGenesTopKxHighlyVariableGenesRawCount,forest,Dataset2:151673,LOUVAIN,
188,0.0014254888759522924,0.01257507416104622,WeightedFeatureSVD,forest,Dataset2:151673,LOUVAIN,
189,0.0014187154817238696,-0.13885123490438694,NormalizePlaceHolderxFilterGenesRegression,forest,Dataset2:151673,LOUVAIN,
190,0.001372060152118253,-0.17539192711179966,ScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
191,0.0012817868198915228,,FilterGenesTopKxHighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
192,0.0012421077353501559,0.15425489185063698,NormalizeTotalxHighlyVariableGenesRawCount,forest,Dataset2:151673,LOUVAIN,
193,0.0012113812144343033,,ScTransformxScaleFeaturexFilterGenesRegression,forest,Dataset2:151673,LOUVAIN,
194,0.001182242312766256,-0.19007538511210578,ScaleFeaturexGaussRandProjFeature,forest,Dataset2:151673,LOUVAIN,
195,0.0011628704179281024,-0.14221096911483916,NormalizeTotalLog1PxFilterGenesTopK,forest,Dataset2:151673,LOUVAIN,
196,0.001150003738805707,,NormalizeTotalxScaleFeaturexFilterGenesRegression,forest,Dataset2:151673,LOUVAIN,
197,0.00110961948632051,,ScTransformxFilterGenesRegressionxFilterGenesTopK,forest,Dataset2:151673,LOUVAIN,
198,0.0010784809735294924,0.00838543480476932,FilterGenesRegressionxWeightedFeatureSVD,forest,Dataset2:151673,LOUVAIN,
199,0.0010635203159637078,,FilterGenesRegressionxFilterGenesTopKxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset2:151673,LOUVAIN,
200,0.0010533652069497014,-0.07803941892861542,ScTransformxFilterGenesTopKxGaussRandProjFeature,forest,Dataset2:151673,LOUVAIN,
201,0.0010339409087792237,,FilterGenesRegressionxFilterGenesTopKxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
202,0.001000666845600477,,NormalizePlaceHolderxNormalizeTotalxFilterGenesRegression,forest,Dataset2:151673,LOUVAIN,
203,0.000997699027346865,,FilterGenesRegressionxHighlyVariableGenesRawCount,forest,Dataset2:151673,LOUVAIN,
204,0.0009932268550532095,,ScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset2:151673,LOUVAIN,
205,0.0009876252851206504,-0.06301135812190267,ScaleFeaturexWeightedFeatureSVD,forest,Dataset2:151673,LOUVAIN,
206,0.0009746591802423759,,NormalizePlaceHolderxNormalizeTotalxScaleFeature,forest,Dataset2:151673,LOUVAIN,
207,0.0009733131507584088,-0.13412751001309875,FilterGenesRegressionxGaussRandProjFeature,forest,Dataset2:151673,LOUVAIN,
208,0.0009687568313433662,,NormalizePlaceHolderxNormalizeTotalxFilterGenesTopK,forest,Dataset2:151673,LOUVAIN,
209,0.0009553218200356684,0.12083588341762933,FilterGenesScanpyOrderxHighlyVariableGenesRawCount,forest,Dataset2:151673,LOUVAIN,
210,,,CellPCA,apriori,Dataset2:151673,LOUVAIN,False
211,,,CellSVD,apriori,Dataset2:151673,LOUVAIN,False
212,,,FilterGenesMatch,apriori,Dataset2:151673,LOUVAIN,False
213,,,FilterGenesNumberPlaceHolder,apriori,Dataset2:151673,LOUVAIN,False
214,,,FilterGenesPlaceHolder,apriori,Dataset2:151673,LOUVAIN,False
215,,,FilterGenesScanpyOrder,apriori,Dataset2:151673,LOUVAIN,False
216,,,HighlyVariableGenesRawCount,apriori,Dataset2:151673,LOUVAIN,False
217,,,Log1P,apriori,Dataset2:151673,LOUVAIN,False
218,,,FilterGenesMatchxCellPCA,apriori,Dataset2:151673,LOUVAIN,False
219,,,FilterGenesMatchxCellSVD,apriori,Dataset2:151673,LOUVAIN,False
220,,,FilterGenesMatchxFilterGenesNumberPlaceHolder,apriori,Dataset2:151673,LOUVAIN,False
221,,,FilterGenesMatchxFilterGenesPlaceHolder,apriori,Dataset2:151673,LOUVAIN,False
222,,,FilterGenesMatchxFilterGenesScanpyOrder,apriori,Dataset2:151673,LOUVAIN,False
