,shapiq,pointbiserialr_r_pb,function,type,dataset,mehtod,ascending
30,0.006402410292691019,,NormalizePlaceHolderxScaleFeaturexFilterGenesTopK,forest,Dataset 1:worm_neuron_cell,Graphsc,
31,0.006315150848900336,-0.14493111162225744,ScaleFeaturexFilterGenesRegression,forest,Dataset 1:worm_neuron_cell,Graphsc,
32,0.006266509971526657,0.02036286740878944,FilterGenesScanpyOrderxScTransformxHighlyVariableGenesRawCount,forest,Dataset 1:worm_neuron_cell,Graphsc,
33,0.005736814882018071,0.07798035411929766,FilterGenesPlaceHolder,forest,Dataset 1:worm_neuron_cell,Graphsc,
34,0.005727290399450279,,NormalizePlaceHolderxScTransformxFilterGenesRegression,forest,Dataset 1:worm_neuron_cell,Graphsc,
35,0.005615538940137423,,NormalizePlaceHolderxNormalizeTotalxScTransform,forest,Dataset 1:worm_neuron_cell,Graphsc,
36,0.005595715827625174,,NormalizePlaceHolderxScaleFeaturexFilterGenesRegression,forest,Dataset 1:worm_neuron_cell,Graphsc,
37,0.005499806075870991,,HighlyVariableGenesLogarithmizedByTopGenesxHighlyVariableGenesRawCount,forest,Dataset 1:worm_neuron_cell,Graphsc,
38,0.005425493672867077,,FilterGenesRegressionxFilterGenesTopK,forest,Dataset 1:worm_neuron_cell,Graphsc,
39,0.0050435190864814225,-0.14898954818009807,ScTransformxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 1:worm_neuron_cell,Graphsc,
40,0.005008916275157992,-0.05606659266797221,ScTransformxFilterGenesRegression,forest,Dataset 1:worm_neuron_cell,Graphsc,
41,0.004931795736414575,-0.16424220428404557,NormalizePlaceHolderxHighlyVariableGenesRawCount,forest,Dataset 1:worm_neuron_cell,Graphsc,
42,0.004760325945225508,,NormalizePlaceHolderxNormalizeTotalxScaleFeature,forest,Dataset 1:worm_neuron_cell,Graphsc,
43,0.004310449812015101,-0.024088231176315155,FilterGenesScanpyOrderxHighlyVariableGenesRawCount,forest,Dataset 1:worm_neuron_cell,Graphsc,
44,0.004286032510708162,,NormalizePlaceHolderxNormalizeTotalxFilterGenesTopK,forest,Dataset 1:worm_neuron_cell,Graphsc,
45,0.004081163890552903,,NormalizeTotalxScTransformxScaleFeature,forest,Dataset 1:worm_neuron_cell,Graphsc,
46,0.0039842723577604225,-0.14151956029061405,FilterGenesScanpyOrderxScTransform,forest,Dataset 1:worm_neuron_cell,Graphsc,
47,0.0039811258146935195,,NormalizePlaceHolderxFilterGenesRegressionxFilterGenesTopK,forest,Dataset 1:worm_neuron_cell,Graphsc,
48,0.003942989561503775,,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesRawCount,forest,Dataset 1:worm_neuron_cell,Graphsc,
49,0.0038750360451876094,,NormalizeTotalxScTransformxFilterGenesTopK,forest,Dataset 1:worm_neuron_cell,Graphsc,
50,0.0038362823905789853,,NormalizePlaceHolderxScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 1:worm_neuron_cell,Graphsc,
51,,,FilterCellsPlaceHolder,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
52,,,FilterCellsScanpyOrder,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
53,,,FilterGenesPlaceHolder,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
54,,,FilterGenesRegression,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
55,,,Log1P,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
56,,,WeightedFeaturePCA,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
57,,,WeightedFeatureSVD,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
58,,,FilterGenesPlaceHolderxFilterCellsPlaceHolder,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
59,,,FilterCellsPlaceHolderxLog1P,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
60,,,FilterGenesPlaceHolderxFilterCellsScanpyOrder,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
61,,,FilterCellsScanpyOrderxLog1P,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
62,,,FilterGenesPlaceHolderxLog1P,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
63,,,FilterGenesPlaceHolderxWeightedFeaturePCA,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
64,,,FilterGenesPlaceHolderxWeightedFeatureSVD,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
65,,,FilterGenesRegressionxLog1P,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
66,,,WeightedFeaturePCAxLog1P,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
67,,,WeightedFeatureSVDxLog1P,apriori,Dataset 1:worm_neuron_cell,Graphsc,False
68,,,FilterCellsPlaceHolder,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
69,,,FilterCellsScanpyOrder,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
70,,,FilterGenesPercentile,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
71,,,FilterGenesPlaceHolder,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
72,,,FilterGenesRegression,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
73,,,FilterGenesScanpyOrder,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
74,,,ScTransform,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
75,,,ScaleFeature,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
76,,,WeightedFeaturePCA,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
77,,,WeightedFeatureSVD,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
78,,,ScaleFeaturexFilterCellsPlaceHolder,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
79,,,ScaleFeaturexFilterCellsScanpyOrder,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
80,,,WeightedFeaturePCAxFilterCellsScanpyOrder,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
81,,,WeightedFeatureSVDxFilterCellsScanpyOrder,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
82,,,FilterGenesPlaceHolderxScaleFeature,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
83,,,FilterGenesRegressionxScaleFeature,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
84,,,ScaleFeaturexWeightedFeaturePCA,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
85,,,WeightedFeatureSVDxScaleFeature,apriori,Dataset 1:worm_neuron_cell,Graphsc,True
86,0.08250122891139997,-0.392684409511296,ScaleFeature,forest,Dataset 2:mouse_bladder_cell,Graphsc,
87,0.07416113209822937,-0.38583246512104746,FilterGenesTopK,forest,Dataset 2:mouse_bladder_cell,Graphsc,
88,0.05738722776814604,-0.2161159895654985,HighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
89,0.0525945367130571,-0.1890546750579679,HighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:mouse_bladder_cell,Graphsc,
90,0.05016672520383422,-0.027229584941311336,ScTransform,forest,Dataset 2:mouse_bladder_cell,Graphsc,
91,0.045726934594012676,-0.09507859639422661,NormalizeTotal,forest,Dataset 2:mouse_bladder_cell,Graphsc,
92,0.027873803353371022,0.04499208406915959,NormalizePlaceHolder,forest,Dataset 2:mouse_bladder_cell,Graphsc,
93,0.027778117391360317,-0.14310137478795554,ScaleFeaturexFilterGenesTopK,forest,Dataset 2:mouse_bladder_cell,Graphsc,
94,0.02761716478751671,0.12952713602079366,FilterGenesScanpyOrder,forest,Dataset 2:mouse_bladder_cell,Graphsc,
95,0.024834879337684353,-0.06440579762056457,FilterGenesScanpyOrderxScaleFeature,forest,Dataset 2:mouse_bladder_cell,Graphsc,
96,0.022551219080450227,-0.13095024499616537,ScaleFeaturexHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:mouse_bladder_cell,Graphsc,
97,0.021792413458022207,,NormalizeTotalxScTransform,forest,Dataset 2:mouse_bladder_cell,Graphsc,
98,0.01884553827890602,,ScTransformxScaleFeature,forest,Dataset 2:mouse_bladder_cell,Graphsc,
99,0.017342016165916022,,HighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:mouse_bladder_cell,Graphsc,
100,0.017028442904877088,-0.20222597820777086,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
101,0.016139805943099692,-0.10105829060959944,FilterGenesScanpyOrderxFilterGenesTopK,forest,Dataset 2:mouse_bladder_cell,Graphsc,
102,0.015942847776656905,-0.2022259782077709,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:mouse_bladder_cell,Graphsc,
103,0.015688607676527362,,NormalizeTotalxScaleFeature,forest,Dataset 2:mouse_bladder_cell,Graphsc,
104,0.015168414853036787,,FilterGenesTopKxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
105,0.014926761349410629,,NormalizePlaceHolderxScTransform,forest,Dataset 2:mouse_bladder_cell,Graphsc,
106,0.014635410231390145,,FilterGenesTopKxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:mouse_bladder_cell,Graphsc,
107,0.014189129336858768,-0.20222597820777086,ScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
108,0.013477356465713219,-0.17460226267483234,ScTransformxFilterGenesTopK,forest,Dataset 2:mouse_bladder_cell,Graphsc,
109,0.013229014686957348,,NormalizePlaceHolderxNormalizeTotal,forest,Dataset 2:mouse_bladder_cell,Graphsc,
110,0.011812720674550182,,NormalizePlaceHolderxNormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
111,0.01137886332658526,,NormalizePlaceHolderxScTransformxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
112,0.011144596667631861,,NormalizePlaceHolderxNormalizeTotalxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:mouse_bladder_cell,Graphsc,
113,0.011083277207324755,,NormalizePlaceHolderxScTransformxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:mouse_bladder_cell,Graphsc,
114,0.01101894907587429,-0.07668061697543473,ScTransformxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
115,0.010748324084251902,-0.08192076816891951,ScTransformxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:mouse_bladder_cell,Graphsc,
116,0.01005242420915975,-0.11543591254728648,FilterGenesScanpyOrderxScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
117,0.009983317496495505,-0.20222597820777086,NormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
118,0.009822368164866174,-0.19864061525817933,NormalizeTotalxFilterGenesTopK,forest,Dataset 2:mouse_bladder_cell,Graphsc,
119,0.009640932976186081,,NormalizePlaceHolderxScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
120,0.009620613441892486,,NormalizePlaceHolderxScaleFeature,forest,Dataset 2:mouse_bladder_cell,Graphsc,
121,0.009379207552780735,-0.01418627177041422,FilterGenesScanpyOrderxScaleFeaturexFilterGenesTopK,forest,Dataset 2:mouse_bladder_cell,Graphsc,
122,0.009271581688107636,0.059377586376233596,FilterCellsScanpyOrder,forest,Dataset 2:mouse_bladder_cell,Graphsc,
123,0.00912843592904989,,NormalizePlaceHolderxScaleFeaturexHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:mouse_bladder_cell,Graphsc,
124,0.0089600036918869,-0.2022259782077709,NormalizeTotalxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:mouse_bladder_cell,Graphsc,
125,0.00875284156906451,0.034219708735037685,FilterCellsScanpyOrderxScTransform,forest,Dataset 2:mouse_bladder_cell,Graphsc,
126,0.008605950992000627,,NormalizeTotalxScTransformxScaleFeature,forest,Dataset 2:mouse_bladder_cell,Graphsc,
127,0.008463399996326788,,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:mouse_bladder_cell,Graphsc,
128,0.008296993982184097,,NormalizeTotalxScTransformxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
129,0.007976587146493222,,NormalizeTotalxScTransformxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:mouse_bladder_cell,Graphsc,
130,0.007838516483595548,-0.07933348149950958,FilterGenesPlaceHolder,forest,Dataset 2:mouse_bladder_cell,Graphsc,
131,0.00782952795079561,,NormalizePlaceHolderxNormalizeTotalxScTransform,forest,Dataset 2:mouse_bladder_cell,Graphsc,
132,0.007648001545517582,0.04541924002510523,NormalizeTotalxHighlyVariableGenesRawCount,forest,Dataset 2:mouse_bladder_cell,Graphsc,
133,0.007422828585380268,-0.10929605384712328,FilterGenesScanpyOrderxNormalizeTotalxFilterGenesTopK,forest,Dataset 2:mouse_bladder_cell,Graphsc,
134,0.007217474194865835,-0.15812442996849843,NormalizePlaceHolderxFilterGenesTopK,forest,Dataset 2:mouse_bladder_cell,Graphsc,
135,0.00721245727547591,,NormalizePlaceHolderxFilterGenesTopKxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
136,0.00692746146759099,,NormalizeTotalxScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:mouse_bladder_cell,Graphsc,
137,,,FilterCellsPlaceHolder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
138,,,FilterCellsScanpyOrder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
139,,,FilterGenesPercentile,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
140,,,FilterGenesPlaceHolder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
141,,,FilterGenesRegression,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
142,,,FilterGenesScanpyOrder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
143,,,Log1P,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
144,,,NormalizePlaceHolder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
145,,,WeightedFeaturePCA,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
146,,,WeightedFeatureSVD,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
147,,,WeightedFeatureSVDxFilterCellsPlaceHolder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
148,,,FilterGenesScanpyOrderxFilterCellsScanpyOrder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
149,,,FilterCellsScanpyOrderxLog1P,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
150,,,WeightedFeatureSVDxFilterCellsScanpyOrder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
151,,,WeightedFeatureSVDxFilterGenesPercentile,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
152,,,FilterGenesScanpyOrderxLog1P,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
153,,,WeightedFeatureSVDxFilterGenesScanpyOrder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
154,,,WeightedFeatureSVDxLog1P,apriori,Dataset 2:mouse_bladder_cell,Graphsc,False
155,,,FilterCellsPlaceHolder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
156,,,FilterCellsScanpyOrder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
157,,,FilterGenesPercentile,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
158,,,FilterGenesPlaceHolder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
159,,,FilterGenesTopK,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
160,,,ScaleFeature,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
161,,,WeightedFeaturePCA,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
162,,,WeightedFeatureSVD,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
163,,,ScaleFeaturexFilterCellsPlaceHolder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
164,,,ScaleFeaturexFilterCellsScanpyOrder,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
165,,,ScaleFeaturexFilterGenesPercentile,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
166,,,FilterGenesPlaceHolderxScaleFeature,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
167,,,ScaleFeaturexWeightedFeaturePCA,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
168,,,WeightedFeatureSVDxScaleFeature,apriori,Dataset 2:mouse_bladder_cell,Graphsc,True
169,0.0942465850014589,-0.4234260609363531,ScaleFeature,forest,Dataset 3: 10X_PBMC,Graphsc,
170,0.08013285200065366,-0.38609366813789997,FilterGenesTopK,forest,Dataset 3: 10X_PBMC,Graphsc,
171,0.04866950778184228,-0.16230569716367868,HighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 3: 10X_PBMC,Graphsc,
172,0.045756042044316374,-0.08415474985729655,NormalizeTotal,forest,Dataset 3: 10X_PBMC,Graphsc,
173,0.045636358347141345,0.06629460902471818,ScTransform,forest,Dataset 3: 10X_PBMC,Graphsc,
174,0.044234667454567014,-0.07017633265586969,NormalizePlaceHolder,forest,Dataset 3: 10X_PBMC,Graphsc,
175,0.04291060284440077,-0.12513067561265492,HighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 3: 10X_PBMC,Graphsc,
176,0.03040731738074004,-0.16230955073628728,ScaleFeaturexFilterGenesTopK,forest,Dataset 3: 10X_PBMC,Graphsc,
177,0.022298122370325264,-0.12050973715692899,FilterGenesPlaceHolder,forest,Dataset 3: 10X_PBMC,Graphsc,
178,0.020150317099723997,,NormalizePlaceHolderxNormalizeTotal,forest,Dataset 3: 10X_PBMC,Graphsc,
179,0.02000493087172455,,NormalizePlaceHolderxScTransform,forest,Dataset 3: 10X_PBMC,Graphsc,
180,0.019297577627293967,,NormalizeTotalxScTransform,forest,Dataset 3: 10X_PBMC,Graphsc,
181,0.018287221998590036,-0.17492602289619325,FilterGenesPlaceHolderxNormalizeTotal,forest,Dataset 3: 10X_PBMC,Graphsc,
182,0.017915621723784518,-0.07525978256309641,FilterCellsScanpyOrder,forest,Dataset 3: 10X_PBMC,Graphsc,
183,0.017718485305031194,0.13297412003641373,FilterGenesScanpyOrder,forest,Dataset 3: 10X_PBMC,Graphsc,
184,0.017384785926276396,,ScTransformxScaleFeature,forest,Dataset 3: 10X_PBMC,Graphsc,
185,0.016755622083389564,-0.15757304428949814,ScaleFeaturexHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 3: 10X_PBMC,Graphsc,
186,0.016670508325987085,-0.18498044903153704,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 3: 10X_PBMC,Graphsc,
187,0.016041175522179853,-0.14144117052613314,FilterGenesPlaceHolderxNormalizePlaceHolder,forest,Dataset 3: 10X_PBMC,Graphsc,
188,0.015795399629588976,,NormalizeTotalxScaleFeature,forest,Dataset 3: 10X_PBMC,Graphsc,
189,0.015513308937617008,,NormalizePlaceHolderxScaleFeature,forest,Dataset 3: 10X_PBMC,Graphsc,
190,0.01498265282266114,-0.18498044903153704,ScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 3: 10X_PBMC,Graphsc,
191,0.014692322377785031,-0.18498044903153704,NormalizeTotalxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 3: 10X_PBMC,Graphsc,
192,0.014234775099624107,,HighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 3: 10X_PBMC,Graphsc,
193,0.014154493953373244,-0.16383907454013924,NormalizeTotalxFilterGenesTopK,forest,Dataset 3: 10X_PBMC,Graphsc,
194,0.0140816781242574,-0.05356716440747429,ScTransformxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 3: 10X_PBMC,Graphsc,
195,0.01407549843713816,-0.15537052210570246,NormalizePlaceHolderxFilterGenesTopK,forest,Dataset 3: 10X_PBMC,Graphsc,
196,0.013618998451947702,-0.18498044903153704,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 3: 10X_PBMC,Graphsc,
197,0.012818390566275486,,FilterGenesTopKxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 3: 10X_PBMC,Graphsc,
198,0.012663808767889868,-0.15351257026128096,FilterGenesScanpyOrderxScaleFeature,forest,Dataset 3: 10X_PBMC,Graphsc,
199,0.012078456533745549,-0.18498044903153704,NormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 3: 10X_PBMC,Graphsc,
200,0.01205942334363737,-0.17962840595869392,ScTransformxFilterGenesTopK,forest,Dataset 3: 10X_PBMC,Graphsc,
201,0.011708276586291864,,FilterGenesTopKxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 3: 10X_PBMC,Graphsc,
202,0.011633737935039364,0.05085824816333621,FilterCellsScanpyOrderxScTransform,forest,Dataset 3: 10X_PBMC,Graphsc,
203,0.011194107088959123,-0.0734155168070612,FilterGenesPlaceHolderxFilterCellsScanpyOrder,forest,Dataset 3: 10X_PBMC,Graphsc,
204,0.01099699454843167,-0.14411009443954334,FilterGenesScanpyOrderxFilterGenesTopK,forest,Dataset 3: 10X_PBMC,Graphsc,
205,0.010782679686962726,-0.007047942043039855,ScTransformxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 3: 10X_PBMC,Graphsc,
206,0.010735132500197149,,NormalizePlaceHolderxScTransformxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 3: 10X_PBMC,Graphsc,
207,0.010734378349442924,,NormalizePlaceHolderxNormalizeTotalxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 3: 10X_PBMC,Graphsc,
208,0.010646947892247943,,NormalizeTotalxScTransformxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 3: 10X_PBMC,Graphsc,
209,0.010336402566228167,,NormalizePlaceHolderxNormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 3: 10X_PBMC,Graphsc,
210,0.010240748466520644,,NormalizePlaceHolderxNormalizeTotalxScTransform,forest,Dataset 3: 10X_PBMC,Graphsc,
211,0.009839310137296916,-0.05632230459961022,FilterGenesPlaceHolderxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 3: 10X_PBMC,Graphsc,
212,0.009496362015791505,-0.07832997784001694,FilterGenesPlaceHolderxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 3: 10X_PBMC,Graphsc,
213,0.009305737974527079,-0.2620437928855219,FilterGenesPlaceHolderxScaleFeature,forest,Dataset 3: 10X_PBMC,Graphsc,
214,0.008706032898879517,,NormalizePlaceHolderxScaleFeaturexHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 3: 10X_PBMC,Graphsc,
215,0.0084356954411332,,NormalizePlaceHolderxNormalizeTotalxScaleFeature,forest,Dataset 3: 10X_PBMC,Graphsc,
216,0.008293898123060956,,NormalizePlaceHolderxScTransformxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 3: 10X_PBMC,Graphsc,
