,shapiq,pointbiserialr_r_pb,function,type,dataset,mehtod,ascending
62,0.004630253604242114,,NormalizePlaceHolderxScTransformxWeightedFeaturePCA,forest,Dataset 1: GSE67835 Brain,SVM,
63,0.004559912393354501,,ScTransformxScaleFeaturexWeightedFeaturePCA,forest,Dataset 1: GSE67835 Brain,SVM,
64,0.0044049145191854475,,NormalizeTotalxScTransformxWeightedFeaturePCA,forest,Dataset 1: GSE67835 Brain,SVM,
65,0.004271097681173391,-0.12700581583084028,NormalizePlaceHolderxFilterGenesRegression,forest,Dataset 1: GSE67835 Brain,SVM,
66,0.004201761269386059,,HighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 1: GSE67835 Brain,SVM,
67,0.004027452177101055,0.07900805763285074,HighlyVariableGenesRawCountxWeightedFeatureSVD,forest,Dataset 1: GSE67835 Brain,SVM,
68,0.004016839594332147,0.11496735218014581,ScTransformxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 1: GSE67835 Brain,SVM,
69,0.003979433028173829,,NormalizePlaceHolderxNormalizeTotalxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 1: GSE67835 Brain,SVM,
70,0.003928418869213507,,HighlyVariableGenesLogarithmizedByTopGenesxHighlyVariableGenesRawCount,forest,Dataset 1: GSE67835 Brain,SVM,
71,0.0038660239514299462,,HighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesRawCount,forest,Dataset 1: GSE67835 Brain,SVM,
72,0.00379272808742907,-0.17937314337475943,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 1: GSE67835 Brain,SVM,
73,0.003744714897241229,,NormalizeTotalxFilterGenesTopKxHighlyVariableGenesRawCount,forest,Dataset 1: GSE67835 Brain,SVM,
74,0.0037211785615278354,,ScTransformxScaleFeaturexHighlyVariableGenesRawCount,forest,Dataset 1: GSE67835 Brain,SVM,
75,0.0036955750415686725,,NormalizePlaceHolderxNormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 1: GSE67835 Brain,SVM,
76,0.0036251419214948276,,NormalizeTotalxScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 1: GSE67835 Brain,SVM,
77,0.0035572534892098786,-0.015950966989094793,ScTransformxGaussRandProjFeature,forest,Dataset 1: GSE67835 Brain,SVM,
78,0.0034054232358573166,,ScTransformxWeightedFeaturePCAxWeightedFeatureSVD,forest,Dataset 1: GSE67835 Brain,SVM,
79,0.0033829042934865453,0.06407334665474519,CellSVD,forest,Dataset 1: GSE67835 Brain,SVM,
80,0.0033754268607426763,-0.0547957573720911,GaussRandProjFeature,forest,Dataset 1: GSE67835 Brain,SVM,
81,0.0033037056653219586,,ScTransformxFilterGenesTopKxHighlyVariableGenesRawCount,forest,Dataset 1: GSE67835 Brain,SVM,
82,0.0032777514397334165,,NormalizeTotalxScaleFeaturexHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 1: GSE67835 Brain,SVM,
83,0.003270240361257107,-0.1793731433747594,ScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 1: GSE67835 Brain,SVM,
84,0.002963166795126557,,NormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 1: GSE67835 Brain,SVM,
85,0.0029629998349976023,0.06511691222245362,FilterGenesPlaceHolderxHighlyVariableGenesRawCountxWeightedFeaturePCA,forest,Dataset 1: GSE67835 Brain,SVM,
86,0.0028536403015613433,-0.07249826347326464,FilterGenesPlaceHolderxScaleFeaturexHighlyVariableGenesRawCount,forest,Dataset 1: GSE67835 Brain,SVM,
87,0.002785075696892564,-0.05176540434694375,NormalizePlaceHolderxWeightedFeaturePCA,forest,Dataset 1: GSE67835 Brain,SVM,
88,0.0027836041721287803,-0.10525734441086997,FilterGenesPlaceHolderxNormalizePlaceHolder,forest,Dataset 1: GSE67835 Brain,SVM,
89,0.0027471838391162256,,ScTransformxFilterGenesRegressionxHighlyVariableGenesRawCount,forest,Dataset 1: GSE67835 Brain,SVM,
90,0.0027309995104494666,,NormalizePlaceHolderxFilterGenesRegressionxFilterGenesTopK,forest,Dataset 1: GSE67835 Brain,SVM,
91,0.002713308527014923,-0.04966695109453357,NormalizeTotalxFilterGenesTopKxWeightedFeatureSVD,forest,Dataset 1: GSE67835 Brain,SVM,
92,0.002675505975415158,-0.1793731433747594,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 1: GSE67835 Brain,SVM,
93,,,FilterGenesPlaceHolder,apriori,Dataset 1: GSE67835 Brain,SVM,False
94,,,HighlyVariableGenesRawCount,apriori,Dataset 1: GSE67835 Brain,SVM,False
95,,,Log1P,apriori,Dataset 1: GSE67835 Brain,SVM,False
96,,,FilterGenesPercentile,apriori,Dataset 1: GSE67835 Brain,SVM,True
97,,,FilterGenesPlaceHolder,apriori,Dataset 1: GSE67835 Brain,SVM,True
98,,,FilterGenesRegression,apriori,Dataset 1: GSE67835 Brain,SVM,True
99,,,FilterGenesTopK,apriori,Dataset 1: GSE67835 Brain,SVM,True
100,,,NormalizeTotal,apriori,Dataset 1: GSE67835 Brain,SVM,True
101,,,ScaleFeature,apriori,Dataset 1: GSE67835 Brain,SVM,True
102,0.06296178363956693,0.3088158182059495,HighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
103,0.06126764731658179,-0.26253328935033404,ScaleFeature,forest,Dataset 2:  CD8+ TIL atlas,SVM,
104,0.0477773025693574,-0.16013427708022654,NormalizeTotal,forest,Dataset 2:  CD8+ TIL atlas,SVM,
105,0.047333778707852055,-0.14888045294256355,NormalizePlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
106,0.045603208851522345,0.21169999468214667,FilterGenesRegression,forest,Dataset 2:  CD8+ TIL atlas,SVM,
107,0.03652623910732362,-0.14964004598592906,FilterGenesScanpyOrder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
108,0.034816173107897405,-0.2755971631329987,FilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
109,0.03452399608822069,-0.2110711068539248,FeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
110,0.020419539736849762,,NormalizePlaceHolderxNormalizeTotal,forest,Dataset 2:  CD8+ TIL atlas,SVM,
111,0.019262276337016215,-0.03908278827827788,FilterGenesPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
112,0.017634320626844467,,NormalizeTotalxScaleFeature,forest,Dataset 2:  CD8+ TIL atlas,SVM,
113,0.017578477103849414,,NormalizePlaceHolderxScaleFeature,forest,Dataset 2:  CD8+ TIL atlas,SVM,
114,0.0169051529656195,-0.06760903744794558,ScaleFeaturexHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
115,0.01658268053246537,-0.26426065000057813,FilterGenesScanpyOrderxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
116,0.01578958436166735,0.01999979846398398,FilterGenesPlaceHolderxFilterGenesRegression,forest,Dataset 2:  CD8+ TIL atlas,SVM,
117,0.015716573824069182,-0.13333325832545662,ScaleFeaturexFilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
118,0.015399506251069825,-0.1507715998809704,HighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:  CD8+ TIL atlas,SVM,
119,0.01500627911068894,-0.04500436917890565,ScaleFeaturexHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
120,0.014005766400121078,-0.03392035882397513,HighlyVariableGenesRawCountxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
121,0.012842853766813862,,FilterGenesRegressionxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
122,0.012632680053333295,-0.15734895290540224,FilterGenesScanpyOrderxFilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
123,0.011944947731742196,-0.1238909395968927,NormalizeTotalxFilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
124,0.011260508326554114,-0.13962657235284112,FilterGenesScanpyOrderxScaleFeature,forest,Dataset 2:  CD8+ TIL atlas,SVM,
125,0.011167630045247604,-0.12954757773755893,NormalizePlaceHolderxFilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
126,0.010787002231085228,-0.20232891873675748,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
127,0.010379080159719754,-0.20232891873675748,NormalizeTotalxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
128,0.009641918028402703,0.20939087753259425,ScTransform,forest,Dataset 2:  CD8+ TIL atlas,SVM,
129,0.009102731185500168,0.03948413226805598,ScaleFeaturexFilterGenesRegression,forest,Dataset 2:  CD8+ TIL atlas,SVM,
130,0.008907473542295322,-0.2023289187367575,NormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:  CD8+ TIL atlas,SVM,
131,0.008800477622515093,-0.20232891873675748,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:  CD8+ TIL atlas,SVM,
132,0.007994067507211098,-0.05354968941635417,FilterGenesScanpyOrderxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
133,0.007947461072838578,,NormalizePlaceHolderxNormalizeTotalxScaleFeature,forest,Dataset 2:  CD8+ TIL atlas,SVM,
134,0.007566449492720936,-0.10237975508793,FilterGenesScanpyOrderxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:  CD8+ TIL atlas,SVM,
135,0.00711669119217873,-0.10533314969139615,FilterGenesScanpyOrderxHighlyVariableGenesRawCountxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
136,0.006906957291029634,-0.025793494163124014,FilterGenesRegressionxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
137,0.006799989965908729,,NormalizePlaceHolderxNormalizeTotalxFilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
138,0.006784448589938086,0.11406734276415502,FilterGenesPlaceHolderxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
139,0.006564582077562441,-0.08694226514823257,NormalizePlaceHolderxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
140,0.006550597415139092,0.13464037560004938,NormalizePlaceHolderxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
141,0.006456450142703577,-0.10619890454809221,ScTransformxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
142,0.006314857852537616,-0.06469948447294092,FilterGenesPlaceHolderxScaleFeaturexFilterGenesRegression,forest,Dataset 2:  CD8+ TIL atlas,SVM,
143,0.006205969109651125,,NormalizeTotalxScaleFeaturexFilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
144,0.005989445484976079,-0.10533314969139615,FilterGenesScanpyOrderxFilterGenesRegressionxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
145,0.005986279332128915,,NormalizePlaceHolderxScaleFeaturexFilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
146,0.005901558323604365,0.0035583072460431864,FilterGenesPlaceHolderxNormalizePlaceHolderxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
147,0.005761146178565709,,NormalizePlaceHolderxScTransform,forest,Dataset 2:  CD8+ TIL atlas,SVM,
148,0.005704695671328842,,NormalizeTotalxScTransform,forest,Dataset 2:  CD8+ TIL atlas,SVM,
149,0.0056451866089309395,-0.1287050997055984,NormalizeTotalxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
150,0.00548300706668396,,FilterGenesPlaceHolderxFilterGenesScanpyOrderxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
151,0.005478750178720397,0.1285789075237694,NormalizeTotalxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
152,0.005411006648282942,,HighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
153,0.005387861796003351,,ScaleFeaturexFilterGenesRegressionxFilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
154,0.00519572263439071,0.11960628078220041,FilterGenesScanpyOrderxFilterGenesRegression,forest,Dataset 2:  CD8+ TIL atlas,SVM,
155,0.005127136223973373,-0.15852006469718055,ScaleFeaturexFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
156,0.00512186783087712,0.14997609262110256,FilterGenesScanpyOrderxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
157,0.005055150749135139,-0.06463301259142325,ScTransformxFilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
158,0.004981846998253356,0.18498116656039365,ScTransformxFilterGenesRegression,forest,Dataset 2:  CD8+ TIL atlas,SVM,
159,0.004841141084212994,,FilterGenesRegressionxFilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
160,0.004802812453897976,,NormalizePlaceHolderxNormalizeTotalxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
161,0.004684955134256113,,FilterGenesTopKxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
162,0.004653076536080761,,ScaleFeaturexHighlyVariableGenesLogarithmizedByTopGenesxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
163,0.004630715499683438,,ScaleFeaturexFilterGenesTopKxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
164,0.004630124411742443,,ScaleFeaturexFilterGenesRegressionxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
165,0.00455074377562594,,ScTransformxScaleFeature,forest,Dataset 2:  CD8+ TIL atlas,SVM,
166,0.0045290067458255276,,FilterGenesPlaceHolderxFilterGenesScanpyOrder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
167,0.004466948739358936,-0.07343078659935942,FilterGenesScanpyOrderxScaleFeaturexFilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
168,0.004451741606814003,,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
169,0.004402199317646781,-0.04270260089690141,FilterGenesPlaceHolderxScaleFeaturexHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
170,0.004376310572922919,-0.11549467371144045,FilterGenesScanpyOrderxScaleFeaturexFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
171,0.004338878533527862,,NormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
172,0.004308606488063631,0.09486223912804702,FilterGenesPlaceHolderxScTransformxFilterGenesRegression,forest,Dataset 2:  CD8+ TIL atlas,SVM,
173,0.004265990662916466,,FilterGenesScanpyOrderxFilterGenesRegressionxFilterGenesTopK,forest,Dataset 2:  CD8+ TIL atlas,SVM,
174,0.004232855054061447,,FilterGenesScanpyOrderxFilterGenesTopKxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
175,0.004169228931786802,-0.14830317264340268,FilterGenesPlaceHolderxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
176,0.004145560774076488,,NormalizePlaceHolderxNormalizeTotalxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:  CD8+ TIL atlas,SVM,
177,0.00413130917990677,-0.05482571615224326,HighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
178,0.0040305041276631065,,FilterGenesTopKxHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:  CD8+ TIL atlas,SVM,
179,0.003982795812132692,,FilterGenesPlaceHolderxFilterGenesRegressionxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
180,0.003881276474937161,0.04850764531989468,FilterGenesScanpyOrderxScaleFeaturexFilterGenesRegression,forest,Dataset 2:  CD8+ TIL atlas,SVM,
181,0.0036594029585592463,-0.032509837308585234,FilterGenesScanpyOrderxScaleFeaturexHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
182,0.0036481323425277836,,NormalizePlaceHolderxNormalizeTotalxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
183,0.0035395581597861183,,NormalizePlaceHolderxHighlyVariableGenesLogarithmizedByTopGenesxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
184,0.0034974953570617376,-0.11549467371144045,FilterGenesScanpyOrderxNormalizeTotalxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
185,0.0034052798340846358,,NormalizePlaceHolderxScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:  CD8+ TIL atlas,SVM,
186,0.0033678247218085597,-0.060960357630724916,ScaleFeaturexHighlyVariableGenesRawCountxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
187,0.0033271480835052993,,FilterGenesScanpyOrderxHighlyVariableGenesLogarithmizedByMeanAndDispxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
188,0.0033227939685691967,,NormalizeTotalxScaleFeaturexHighlyVariableGenesLogarithmizedByMeanAndDisp,forest,Dataset 2:  CD8+ TIL atlas,SVM,
189,0.0032531154602436123,,NormalizeTotalxHighlyVariableGenesLogarithmizedByTopGenesxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
190,0.003243712177608409,,NormalizeTotalxFilterGenesRegressionxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
191,0.0032426243594724474,,ScaleFeaturexFilterGenesRegressionxHighlyVariableGenesRawCount,forest,Dataset 2:  CD8+ TIL atlas,SVM,
192,0.0032325931659199026,,FilterGenesScanpyOrderxFilterGenesRegressionxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
193,0.0032039451570879947,,NormalizePlaceHolderxFilterGenesTopKxHighlyVariableGenesLogarithmizedByTopGenes,forest,Dataset 2:  CD8+ TIL atlas,SVM,
194,0.0032028751652717134,-0.11549467371144048,FilterGenesScanpyOrderxNormalizePlaceHolderxFeatureCellPlaceHolder,forest,Dataset 2:  CD8+ TIL atlas,SVM,
195,,,FilterGenesPercentile,apriori,Dataset 2:  CD8+ TIL atlas,SVM,False
196,,,FilterGenesPlaceHolder,apriori,Dataset 2:  CD8+ TIL atlas,SVM,False
